988600048922,A,-0.86224365,4.152954,8.301254
988605023287,A,-0.86224365,4.152954,8.301254
988609997652,A,-0.86224365,4.152954,8.301254
988614972018,A,-0.86224365,4.152954,8.301254
988619946383,A,-0.86224365,4.152954,8.301254
988624920748,A,-0.86224365,4.152954,8.301254
988629895113,A,-0.7771759,4.127426,8.256592
988634869479,A,-0.46957397,4.0473785,8.0959015
988639843844,A,-0.431839,4.083267,8.078323
988644818209,A,-0.41662598,4.104248,8.088745
988649792574,A,-0.41300964,4.1230316,8.184402
988654766940,A,-0.4119568,4.1219177,8.335907
988659741305,A,-0.41931152,4.1302795,8.519501
988664715670,A,-0.3925171,4.1299896,8.678513
988669690035,A,-0.34046936,4.1174927,8.819916
988674664400,A,-0.28245544,4.1136017,8.95845
988679638766,A,-0.22816467,4.1219177,9.082077
988684613131,A,-0.1542511,4.1501007,9.162506
988689587496,A,-0.09939575,4.2156067,9.208481
988694561861,A,-0.087905884,4.3083954,9.234634
988699536227,A,-0.07019043,4.4066772,9.202393
988704510592,A,-0.03364563,4.477417,9.101257
988709484957,A,-0.03274536,4.5182495,8.966461
988714459322,A,-0.053466797,4.564514,8.870743
988719433688,A,-0.053466797,4.564514,8.870743
988724408053,A,-0.053466797,4.564514,8.870743
988729382418,A,-0.053466797,4.564514,8.870743
988734356783,A,-0.28744507,4.6017303,8.405487
988739331149,A,-0.51519775,4.6477356,8.000809
988731610245G,0.2749176,-0.018051147,-0.03314209
988736584611G,0.25701904,-0.027282715,-0.026321411
988744305514,A,-0.57525635,4.6739655,7.984085
988741558976G,0.22909546,-0.036697388,-0.013320923
988749279879,A,-0.6049957,4.6841583,8.013794
988746533341G,0.1960144,-0.054016113,0.0014801025
988754254244,A,-0.5352478,4.6771393,8.101044
988751507706G,0.16722107,-0.075546265,0.018051147
988759228609,A,-0.4137268,4.689209,8.204407
988756482071G,0.14167786,-0.0974884,0.033798218
988764202975,A,-0.28527832,4.7009125,8.304489
988761456437G,0.12347412,-0.113983154,0.043533325
988769177340,A,-0.17666626,4.718384,8.384598
988766430802G,0.11087036,-0.11378479,0.050598145
988774151705,A,-0.10952759,4.7355347,8.428146
988771405167G,0.10411072,-0.09719849,0.051879883
988779126070,A,-0.047607422,4.7451477,8.446014
988776379532G,0.09794617,-0.07284546,0.053466797
988784100436,A,-0.0043029785,4.778885,8.463181
988781353898G,0.09185791,-0.05281067,0.051223755
988789074801,A,0.027633667,4.8285675,8.501572
988786328263G,0.08631897,-0.044265747,0.043701172
988794049166,A,0.05683899,4.8283234,8.5638275
988791302628G,0.08099365,-0.043395996,0.034469604
988799023531,A,0.086517334,4.821274,8.64946
988796276993G,0.078445435,-0.039627075,0.024963379
988803997897,A,0.10359192,4.791321,8.714905
988801251359G,0.081100464,-0.035003662,0.013153076
988808972262,A,0.10205078,4.7575226,8.757492
988806225724G,0.08628845,-0.027023315,6.5612793E-4
988813946627,A,0.05458069,4.7310486,8.771866
988811200089G,0.09857178,-0.014328003,-0.008560181
988818920992,A,-0.014755249,4.6930084,8.790634
988816174454G,0.11103821,-0.0037994385,-0.017486572
988823895358,A,-0.063201904,4.679367,8.782425
988821148819G,0.124801636,0.0029296875,-0.023864746
988828869723,A,-0.09170532,4.664337,8.76503
988826123185G,0.13954163,0.008117676,-0.026947021
988833844088,A,-0.090530396,4.642685,8.753952
988831097550G,0.15429688,0.006958008,-0.025772095
988838818453,A,-0.08187866,4.6125183,8.7715
988836071915G,0.1694336,0.002090454,-0.021850586
988843792818,A,-0.022918701,4.583832,8.766037
988841046280G,0.1864624,-0.0053253174,-0.01953125
988848767184,A,0.05319214,4.595642,8.72757
988846020646G,0.20230103,-0.008270264,-0.014480591
988853741549,A,0.15771484,4.653763,8.666
988850995011G,0.21716309,-0.0028381348,-0.010040283
988858715914,A,0.23782349,4.7359924,8.579102
988855969376G,0.23231506,0.010116577,-0.011108398
988863690279,A,0.23016357,4.8119507,8.467331
988860943741G,0.2457428,0.018112183,-0.015930176
988868664645,A,0.16763306,4.902191,8.399811
988865918107G,0.25558472,0.013122559,-0.029541016
988873639010,A,0.07130432,4.977005,8.381912
988870892472G,0.26208496,-0.0057525635,-0.048614502
988878613375,A,-0.02684021,4.9872894,8.383926
988875866837G,0.2637329,-0.038894653,-0.06764221
988883587740,A,-0.095214844,4.916794,8.4036255
988880841202G,0.26112366,-0.07141113,-0.08540344
988888562106,A,-0.14790344,4.8295746,8.395813
988885815568G,0.2616577,-0.09303284,-0.09977722
988893536471,A,-0.20414734,4.7391205,8.33548
988890789933G,0.2598114,-0.0962677,-0.10884094
988898510836,A,-0.30630493,4.6510315,8.251389
988895764298G,0.25634766,-0.08343506,-0.109680176
988903485201,A,-0.42539978,4.595215,8.182022
988900738663G,0.24630737,-0.064437866,-0.104278564
988908459567,A,-0.4756012,4.5606995,8.126755
988905713028G,0.23233032,-0.05079651,-0.09359741
988913433932,A,-0.47001648,4.5215454,8.12291
988910687394G,0.21685791,-0.04244995,-0.0745697
988918408297,A,-0.3957367,4.558075,8.191895
988915661759G,0.19659424,-0.039154053,-0.048217773
988923382662,A,-0.30496216,4.580963,8.281876
988920636124G,0.17945862,-0.032211304,-0.02218628
988928357027,A,-0.15480042,4.622101,8.351105
988925610489G,0.16593933,-0.018753052,-0.001373291
988933331393,A,-0.08522034,4.6535797,8.432419
988930584855G,0.15386963,0.0050354004,0.016220093
988938305758,A,-0.05482483,4.6763,8.471527
988935559220G,0.14562988,0.036499023,0.028884888
988943280123,A,-0.07383728,4.681427,8.418045
988940533585G,0.13919067,0.06913757,0.036972046
988948254488,A,-0.10032654,4.6671906,8.313141
988945507950G,0.13642883,0.09913635,0.040771484
988953228854,A,-0.21279907,4.6859894,8.212875
988950482316G,0.1348877,0.12068176,0.04156494
988958203219,A,-0.4034729,4.7121735,8.1353
988955456681G,0.12794495,0.12612915,0.044021606
988963177584,A,-0.62031555,4.7280273,8.105316
988960431046G,0.11933899,0.118377686,0.048706055
988968151949,A,-0.7901459,4.742462,8.119797
988965405411G,0.10990906,0.09700012,0.058761597
988973126315,A,-0.8766632,4.7461395,8.167374
988970379777G,0.100097656,0.06283569,0.07344055
988978100680,A,-0.87942505,4.7551117,8.246384
988975354142G,0.091812134,0.0236969,0.09599304
988983075045,A,-0.7931671,4.76033,8.394257
988980328507G,0.08554077,-0.013977051,0.122421265
988988049410,A,-0.66825867,4.7983856,8.559418
988985302872G,0.08779907,-0.042022705,0.14726257
988993023775,A,-0.51390076,4.8683167,8.763458
988990277237G,0.09577942,-0.059539795,0.16824341
988997998141,A,-0.32711792,4.9048157,9.001083
988995251603G,0.111343384,-0.070129395,0.18287659
989002972506,A,-0.15974426,4.936264,9.11441
989000225968G,0.13635254,-0.07208252,0.18521118
989007946871,A,-0.050857544,4.962982,9.181427
989005200333G,0.16584778,-0.060180664,0.17478943
989012921236,A,0.02973938,4.9733276,9.161179
989010174698G,0.19868469,-0.032440186,0.15272522
989017895602,A,0.08135986,4.982956,9.042007
989015149064G,0.23194885,0.010238647,0.124694824
989022869967,A,0.07823181,5.001938,8.830551
989020123429G,0.25959778,0.065093994,0.09780884
989027844332,A,0.045043945,5.014221,8.598419
989025097794G,0.2780609,0.12731934,0.07324219
989032818697,A,-0.038619995,5.0428925,8.388687
989030072159G,0.2838745,0.18887329,0.052825928
989037793063,A,-0.10610962,5.0430756,8.20076
989035046525G,0.2763214,0.24087524,0.039413452
989040020890G,0.25827026,0.27726746,0.03300476
989042767428,A,-0.17851257,5.0911255,8.061615
989044995255G,0.23503113,0.29911804,0.031280518
989047741793,A,-0.2774353,5.1221466,8.001541
989049969620G,0.20866394,0.3130188,0.03416443
989052716158,A,-0.39294434,5.1329193,7.9501953
989054943986G,0.18582153,0.31936646,0.039718628
989057690524,A,-0.47772217,5.18396,7.880371
989059918351G,0.17070007,0.3203888,0.043792725
989062664889,A,-0.57891846,5.176361,7.812607
989064892716G,0.15568542,0.31288147,0.045944214
989067639254,A,-0.6817169,5.2223206,7.797333
989069867081G,0.14151001,0.29663086,0.046279907
989072613619,A,-0.7678375,5.272537,7.7643127
989074841446G,0.13040161,0.274765,0.045043945
989077587984,A,-0.8442383,5.313919,7.7443542
989079815812G,0.12023926,0.24760437,0.04537964
989082562350,A,-0.9359894,5.319824,7.7180634
989084790177G,0.11103821,0.21524048,0.049118042
